id,formula,X,Y,Z,struct,dE,form_en,lat,ahc,Tc,efermi,polarization,magX1,magX2,magY,magZ,magsum,ne,negativityX,negativityY,negativityZ,numX,numY,numZ,radiusX,radiusY,radiusZ,rXY,rYZ,rXZ,weightX,weightY,weightZ,densityX,densityY,densityZ,dipoleX,dipoleY,dipoleZ,latX,latY,latZ,structX,structY,structZ,periodX,periodY,periodZ,groupX,groupY,groupZ
2160,Sc2CrGa,Sc,Cr,Ga,l21,0.369342,-0.14892775,6.722420328,147.6421,369.002,4.982,0.420779,-0.066,-0.066,3.335,-0.095,3.108,15,1.36,1.66,1.81,21,24,31,160,140,130,1.142857,1.076923,1.230769,44.955908,51.9961,69.723,2.99,7.15,5.91,97,83,50,3.31,2.88,4.51,HEX,BCC,ORC,4,4,4,3,6,13
2215,Sc2MnGa,Sc,Mn,Ga,l21,0.334766,-0.26968175,6.648462616,147.5657,318.002,4.8323,0.486551,-0.261,-0.261,3.015,-0.061,2.432,16,1.36,1.55,1.81,21,25,31,160,140,130,1.142857,1.076923,1.230769,44.955908,54.938044,69.723,2.99,7.3,5.91,97,68,50,3.31,8.89,4.51,HEX,CUB,ORC,4,4,4,3,7,13
373,Cr2MnSi,Cr,Mn,Si,xa,-0.307706,-0.27134125,5.648903541,146.8579,196.502,11.5691,0.492887,-0.599,0.881,0.804,-0.015,1.071,23,1.66,1.55,1.9,24,25,14,140,140,110,1,1.272727,1.272727,51.9961,54.938044,28.085,7.15,7.3,2.3296,83,68,37.3,2.88,8.89,5.43,BCC,CUB,DIA,4,4,3,6,7,14
660,Fe2NbSn,Fe,Nb,Sn,l21,1.208696,-0.04572075,6.149765659,146.7261,126.002,8.7171,0.878359,0.678,0.678,-0.233,-0.048,1.075,25,1.83,1.6,1.96,26,41,50,140,145,145,0.965517,1,0.965517,55.845,92.90637,118.71,7.87,8.57,7.287,62,98,53,2.87,3.3,5.82,BCC,BCC,TET,4,5,5,8,5,14
2567,Ti2ScGa,Ti,Sc,Ga,xa,-0.378033,-0.16620875,6.6300142,146.6818,102.002,4.8493,0.135841,1.4,0.87,0.251,-0.062,2.459,14,1.54,1.36,1.81,22,21,31,140,160,130,0.875,1.230769,1.076923,47.867,44.955908,69.723,4.506,2.99,5.91,100,97,50,2.95,3.31,4.51,HEX,HEX,ORC,4,4,4,4,3,13
2484,Ti2MnSi,Ti,Mn,Si,l21,0.179643,-0.4280265,6.056642524,146.3899,103.502,8.6509,0.007594,-0.289,-0.289,0.714,0.01,0.146,19,1.54,1.55,1.9,22,25,14,140,140,110,1,1.272727,1.272727,47.867,54.938044,28.085,4.506,7.3,2.3296,100,68,37.3,2.95,8.89,5.43,HEX,CUB,DIA,4,4,3,4,7,14
655,Fe2NbGe,Fe,Nb,Ge,l21,0.876146,-0.17569225,5.930350425,145.9595,0,8.8551,0.979424,0.626,0.626,-0.192,-0.016,1.044,25,1.83,1.6,2.01,26,41,32,140,145,125,0.965517,1.16,1.12,55.845,92.90637,72.63,7.87,8.57,5.3234,62,98,40,2.87,3.3,5.66,BCC,BCC,DIA,4,5,4,8,5,14
881,Mn2IrAl,Mn,Ir,Al,xa,-1.518312,-0.48193875,5.919907872,145.3667,268.502,9.7056,1,3.043,-1.353,0.237,0.015,1.942,26,1.55,2.2,1.61,25,77,13,140,135,125,1.037037,1.08,1.12,54.938044,192.217,26.981538,7.3,22.5622,2.7,68,54,57.8,8.89,3.84,4.05,CUB,FCC,FCC,4,6,3,7,9,13
607,Fe2HfAs,Fe,Hf,As,l21,0.617167,-0.1959715,5.984448336,145.1879,159.002,9.3583,0.986084,0.604,0.604,-0.156,-0.001,1.051,25,1.83,1.3,2.18,26,72,33,140,155,115,0.903226,1.347826,1.217391,55.845,178.49,74.921595,7.87,13.3,5.75,62,103,30,2.87,3.2,4.13,BCC,HEX,RHL,4,6,4,8,4,15
2589,Ti2VGa,Ti,V,Ga,l21,0.372242,-0.19901525,6.285042257,143.5839,109.502,5.4715,0.594346,-0.002,-0.002,1.002,-0.029,0.969,16,1.54,1.63,1.81,22,23,31,140,135,130,1.037037,1.038462,1.076923,47.867,50.9415,69.723,4.506,6,5.91,100,87,50,2.95,3.02,4.51,HEX,BCC,ORC,4,4,4,4,5,13
2148,Sc2CoBi,Sc,Co,Bi,l21,1.080125,-0.19519125,6.865760772,142.2709,0,6.7411,0.29892,-0.177,-0.177,0.922,0.041,0.609,20,1.36,1.88,1.9,21,27,83,160,135,160,1.185185,0.84375,1,44.955908,58.933194,208.9804,2.99,8.86,9.79,97,55,48,3.31,2.51,4.75,HEX,HEX,RHL,4,4,6,3,9,15
199,Co2TiAl,Co,Ti,Al,l21,1.67703,-0.61122675,5.823551845,141.7681,201.002,8.791,0.985177,0.602,0.602,-0.129,-0.002,1.073,25,1.88,1.54,1.61,27,22,13,135,140,125,0.964286,1.12,1.08,58.933194,47.867,26.981538,8.86,4.506,2.7,55,100,57.8,2.51,2.95,4.05,HEX,HEX,FCC,4,4,3,9,4,13
1502,Pd2RuIn,Pd,Ru,In,xa,-0.154447,-0.031825,6.381303532,141.2486,277.502,9.0645,0.719997,0.327,0.135,1.257,-0.042,1.677,31,2.2,2.2,1.78,46,44,49,140,130,155,1.076923,0.83871,0.903226,106.42,101.07,114.818,12,12.1,7.31,26.14,72,65,3.89,2.7,4.59,FCC,HEX,TET,5,5,5,10,8,13
593,Fe2CuSi,Fe,Cu,Si,l21,0.027093,-0.1010385,5.601636281,140.6272,202.502,10.5913,0.695829,1.249,1.249,0.15,-0.072,2.576,21,1.83,1.9,1.9,26,29,14,140,135,110,1.037037,1.227273,1.272727,55.845,63.546,28.085,7.87,8.96,2.3296,62,46.5,37.3,2.87,3.61,5.43,BCC,FCC,DIA,4,4,3,8,11,14
2239,Sc2NbIn,Sc,Nb,In,l21,0.293548,-0.04935875,7.00404116,140.4291,0,4.7251,0.569564,0.096,0.096,0.871,-0.025,1.038,14,1.36,1.6,1.78,21,41,49,160,145,155,1.103448,0.935484,1.032258,44.955908,92.90637,114.818,2.99,8.57,7.31,97,98,65,3.31,3.3,4.59,HEX,BCC,TET,4,5,5,3,5,13
804,Mn2AuAl,Mn,Au,Al,xa,-0.47603,-0.1948355,6.186919877,139.6592,741.002,9.1634,0.470749,3.398,-3.194,0.025,0.008,0.237,18,1.55,2.4,1.61,25,79,13,140,135,125,1.037037,1.08,1.12,54.938044,196.966569,26.981538,7.3,19.3,2.7,68,36,57.8,8.89,4.08,4.05,CUB,FCC,FCC,4,6,3,7,11,13
2561,Ti2RuSi,Ti,Ru,Si,xa,-0.386244,-0.55425075,6.13591768,139.524,193.502,9.27,0.999996,0.525,1.219,-0.06,-0.021,1.663,20,1.54,2.2,1.9,22,44,14,140,130,110,1.076923,1.181818,1.272727,47.867,101.07,28.085,4.506,12.1,2.3296,100,72,37.3,2.95,2.7,5.43,HEX,HEX,DIA,4,5,3,4,8,14
210,Co2VAl,Co,V,Al,l21,1.221204,-0.41310125,5.742701255,138.7085,328.502,8.8434,0.964917,0.912,0.912,0.251,-0.008,2.067,26,1.88,1.63,1.61,27,23,13,135,135,125,1,1.08,1.08,58.933194,50.9415,26.981538,8.86,6,2.7,55,87,57.8,2.51,3.02,4.05,HEX,BCC,FCC,4,4,3,9,5,13
1647,Rh2CuSb,Rh,Cu,Sb,l21,1.032781,-0.26378875,6.209313949,137.3831,0,11.1824,0.55772,0.089,0.089,-0.003,0.006,0.181,24,2.28,1.9,2.05,45,29,51,135,135,145,1,0.931034,0.931034,102.9055,63.546,121.76,12.4,8.96,6.68,66,46.5,43,3.8,3.61,4.51,FCC,FCC,RHL,5,4,5,9,11,15
216,Co2VIn,Co,V,In,l21,1.073425,-0.00172475,5.998635726,136.606,229.502,7.9954,0.889563,0.975,0.975,0.143,-0.051,2.042,26,1.88,1.63,1.78,27,23,49,135,135,155,1,0.870968,0.870968,58.933194,50.9415,114.818,8.86,6,7.31,55,87,65,2.51,3.02,4.59,HEX,BCC,TET,4,4,5,9,5,13
984,Mn2ScGa,Mn,Sc,Ga,l21,0.057694,-0.13854875,6.126221831,136.1489,0,6.5836,0.933658,2.132,2.132,-0.205,-0.139,3.92,20,1.55,1.36,1.81,25,21,31,140,160,130,0.875,1.230769,1.076923,54.938044,44.955908,69.723,7.3,2.99,5.91,68,97,50,8.89,3.31,4.51,CUB,HEX,ORC,4,4,4,7,3,13
2119,Sc2AgPb,Sc,Ag,Pb,l21,1.591329,-0.3290215,7.075606023,135.5044,0,6.1588,0.087284,0.296,0.296,0.013,-0.03,0.575,11,1.36,1.93,1.8,21,47,82,160,160,180,1,0.888889,0.888889,44.955908,107.8682,207.2,2.99,10.5,11.3,97,55,47,3.31,4.09,4.95,HEX,FCC,FCC,4,5,6,3,11,14
2850,V2VAs,V,V,As,xa,-0.000215,-0.15059875,5.966883803,133.991,132.002,7.752,0.011668,-0.134,0.405,0.405,-0.005,0.671,20,1.63,1.63,2.18,23,23,33,135,135,115,1,1.173913,1.173913,50.9415,50.9415,74.921595,6,6,5.75,87,87,30,3.02,3.02,4.13,BCC,BCC,RHL,4,4,4,5,5,15
467,Cr2TiGa,Cr,Ti,Ga,xa,-0.261483,-0.034135,6.016975248,133.584,606.002,7.7052,0.682522,-0.827,1.659,-0.001,0,0.831,19,1.66,1.54,1.81,24,22,31,140,140,130,1,1.076923,1.076923,51.9961,47.867,69.723,7.15,4.506,5.91,83,100,50,2.88,2.95,4.51,BCC,HEX,ORC,4,4,4,6,4,13
659,Fe2NbSi,Fe,Nb,Si,l21,0.699818,-0.351825,5.843407403,133.4674,0,9.9759,0.974827,0.603,0.603,-0.168,-0.005,1.033,25,1.83,1.6,1.9,26,41,14,140,145,110,0.965517,1.318182,1.272727,55.845,92.90637,28.085,7.87,8.57,2.3296,62,98,37.3,2.87,3.3,5.43,BCC,BCC,DIA,4,5,3,8,5,14
2130,Sc2AuPb,Sc,Au,Pb,l21,1.841766,-0.531901,7.059046997,133.3259,36.0015,6.2145,0.288705,0.252,0.252,0.025,-0.019,0.51,11,1.36,2.4,1.8,21,79,82,160,135,180,1.185185,0.75,0.888889,44.955908,196.966569,207.2,2.99,19.3,11.3,97,36,47,3.31,4.08,4.95,HEX,FCC,FCC,4,6,6,3,11,14
1684,Rh2MnAs,Rh,Mn,As,l21,0.909306,-0.249698,6.128645793,132.2197,388.502,10.4265,0.288061,0.632,0.632,3.766,0.07,5.1,30,2.28,1.55,2.18,45,25,33,135,140,115,0.964286,1.217391,1.173913,102.9055,54.938044,74.921595,12.4,7.3,5.75,66,68,30,3.8,8.89,4.13,FCC,CUB,RHL,5,4,4,9,7,15
1721,Rh2NiGe,Rh,Ni,Ge,l21,0.915152,-0.2932245,5.962284781,131.7937,82.5015,9.8895,0.846973,0.245,0.245,0.569,-0.012,1.047,32,2.28,1.91,2.01,45,28,32,135,135,125,1,1.08,1.08,102.9055,58.6934,72.63,12.4,8.9,5.3234,66,49,40,3.8,3.52,5.66,FCC,FCC,DIA,5,4,4,9,10,14
1686,Rh2MnBi,Rh,Mn,Bi,l21,0.902389,-0.06584975,6.455337612,131.7899,298.502,10.1145,0.334198,0.557,0.557,3.919,0.033,5.066,30,2.28,1.55,1.9,45,25,83,135,140,160,0.964286,0.875,0.84375,102.9055,54.938044,208.9804,12.4,7.3,9.79,66,68,48,3.8,8.89,4.75,FCC,CUB,RHL,5,4,6,9,7,15
2722,V2HfGe,V,Hf,Ge,xa,-0.199247,-0.08077775,6.324522857,131.7693,457.502,6.2684,0.077457,-0.723,1.146,-0.286,-0.002,0.135,18,1.63,1.3,2.01,23,72,32,135,155,125,0.870968,1.24,1.08,50.9415,178.49,72.63,6,13.3,5.3234,87,103,40,3.02,3.2,5.66,BCC,HEX,DIA,4,6,4,5,4,14
859,Mn2FeAl,Mn,Fe,Al,xa,-0.40577,-0.22576925,5.730919442,131.3661,492.002,9.7859,0.982127,2.616,-1.698,0.091,0.007,1.016,25,1.55,1.83,1.61,25,26,13,140,140,125,1,1.12,1.12,54.938044,55.845,26.981538,7.3,7.87,2.7,68,62,57.8,8.89,2.87,4.05,CUB,BCC,FCC,4,4,3,7,8,13
980,Mn2ScAl,Mn,Sc,Al,l21,0.404685,-0.174627,6.144128603,131.3367,0,7.6015,0.832754,2.126,2.126,-0.18,-0.061,4.011,20,1.55,1.36,1.61,25,21,13,140,160,125,0.875,1.28,1.12,54.938044,44.955908,26.981538,7.3,2.99,2.7,68,97,57.8,8.89,3.31,4.05,CUB,HEX,FCC,4,4,3,7,3,13
860,Mn2FeAs,Mn,Fe,As,xa,-0.340296,-0.1239005,5.705060547,131.1096,229.502,10.9196,0.997966,2.73,-0.636,0.822,0.033,2.949,27,1.55,1.83,2.18,25,26,33,140,140,115,1,1.217391,1.217391,54.938044,55.845,74.921595,7.3,7.87,5.75,68,62,30,8.89,2.87,4.13,CUB,BCC,RHL,4,4,4,7,8,15
2839,V2TiAs,V,Ti,As,xa,-0.287186,-0.21191775,6.079166703,131.083,0,7.7511,0.327257,0.045,-0.083,0.154,0,0.116,19,1.63,1.54,2.18,23,22,33,135,140,115,0.964286,1.217391,1.173913,50.9415,47.867,74.921595,6,4.506,5.75,87,100,30,3.02,2.95,4.13,BCC,HEX,RHL,4,4,4,5,4,15
254,Co2ZrAl,Co,Zr,Al,l21,1.757623,-0.52467825,6.06041706,130.7241,165.002,9.5658,0.96375,0.599,0.599,-0.095,-0.003,1.1,25,1.88,1.33,1.61,27,40,13,135,155,125,0.870968,1.24,1.08,58.933194,91.224,26.981538,8.86,6.52,2.7,55,112,57.8,2.51,3.23,4.05,HEX,HEX,FCC,4,5,3,9,4,13
76,Co2FeSi,Co,Fe,Si,l21,0.385519,-0.3473945,5.609741139,130.5374,991.502,11.0618,0.364576,1.336,1.336,2.8,0.01,5.482,30,1.88,1.83,1.9,27,26,14,135,140,110,0.964286,1.272727,1.227273,58.933194,55.845,28.085,8.86,7.87,2.3296,55,62,37.3,2.51,2.87,5.43,HEX,BCC,DIA,4,4,3,9,8,14
577,Fe2CrGa,Fe,Cr,Ga,l21,0.100279,-0.04207975,5.673913908,130.4333,96.0015,9.3198,0.975856,-0.142,-0.142,1.259,-0.018,0.957,25,1.83,1.66,1.81,26,24,31,140,140,130,1,1.076923,1.076923,55.845,51.9961,69.723,7.87,7.15,5.91,62,83,50,2.87,2.88,4.51,BCC,BCC,ORC,4,4,4,8,6,13
2463,Ti2HfSn,Ti,Hf,Sn,l21,0.170033,-0.14477925,6.717808578,130.0231,0,6.2373,0.101992,0.042,0.042,0.046,-0.003,0.127,16,1.54,1.3,1.96,22,72,50,140,155,145,0.903226,1.068966,0.965517,47.867,178.49,118.71,4.506,13.3,7.287,100,103,53,2.95,3.2,5.82,HEX,HEX,TET,4,6,5,4,4,14
198,Co2ScSn,Co,Sc,Sn,l21,0.685781,-0.3865285,6.200910692,129.3823,174.002,7.6014,0.76296,0.65,0.65,-0.139,-0.032,1.129,25,1.88,1.36,1.96,27,21,50,135,160,145,0.84375,1.103448,0.931034,58.933194,44.955908,118.71,8.86,2.99,7.287,55,97,53,2.51,3.31,5.82,HEX,HEX,TET,4,4,5,9,3,14
72,Co2FeGe,Co,Fe,Ge,l21,0.440582,-0.1536585,5.727106722,129.2588,934.502,9.621,0.389473,1.382,1.382,2.877,0.004,5.645,30,1.88,1.83,2.01,27,26,32,135,140,125,0.964286,1.12,1.08,58.933194,55.845,72.63,8.86,7.87,5.3234,55,62,40,2.51,2.87,5.66,HEX,BCC,DIA,4,4,4,9,8,14
208,Co2TiSi,Co,Ti,Si,l21,1.41644,-0.65440425,5.743401291,129.241,435.002,9.9677,0.918891,1.017,1.017,-0.019,0.03,2.045,26,1.88,1.54,1.9,27,22,14,135,140,110,0.964286,1.272727,1.227273,58.933194,47.867,28.085,8.86,4.506,2.3296,55,100,37.3,2.51,2.95,5.43,HEX,HEX,DIA,4,4,3,9,4,14
1622,Rh2CoGe,Rh,Co,Ge,l21,0.721678,-0.19438525,5.983428688,128.1927,189.002,10.2322,0.928122,0.29,0.29,1.767,-0.007,2.34,31,2.28,1.88,2.01,45,27,32,135,135,125,1,1.08,1.08,102.9055,58.933194,72.63,12.4,8.86,5.3234,66,55,40,3.8,2.51,5.66,FCC,HEX,DIA,5,4,4,9,9,14
412,Cr2PdGa,Cr,Pd,Ga,xa,-0.777575,-0.0722755,6.09082548,127.3738,1087.5,8.3668,0.409816,3.026,-2.464,0.228,0,0.79,25,1.66,2.2,1.81,24,46,31,140,140,130,1,1.076923,1.076923,51.9961,106.42,69.723,7.15,12,5.91,83,26.14,50,2.88,3.89,4.51,BCC,FCC,ORC,4,5,4,6,10,13
307,Cr2CoSi,Cr,Co,Si,xa,-0.770797,-0.2148875,5.647113146,126.4983,622.502,11.1191,0.953495,1.392,-0.882,0.549,-0.011,1.048,25,1.66,1.88,1.9,24,27,14,140,135,110,1.037037,1.227273,1.272727,51.9961,58.933194,28.085,7.15,8.86,2.3296,83,55,37.3,2.88,2.51,5.43,BCC,HEX,DIA,4,4,3,6,9,14
71,Co2FeGa,Co,Fe,Ga,l21,1.287305,-0.2346735,5.705132672,125.476,985.502,8.1853,0.67023,1.179,1.179,2.795,-0.094,5.059,29,1.88,1.83,1.81,27,26,31,135,140,130,0.964286,1.076923,1.038462,58.933194,55.845,69.723,8.86,7.87,5.91,55,62,50,2.51,2.87,4.51,HEX,BCC,ORC,4,4,4,9,8,13
612,Fe2HfIn,Fe,Hf,In,l21,0.817513,-0.04753625,6.239159512,124.8463,76.5015,7.6037,0.939484,0.605,0.605,-0.185,-0.06,0.965,23,1.83,1.3,1.78,26,72,49,140,155,155,0.903226,1,0.903226,55.845,178.49,114.818,7.87,13.3,7.31,62,103,65,2.87,3.2,4.59,BCC,HEX,TET,4,6,5,8,4,13
1161,Ni2MnGe,Ni,Mn,Ge,l21,0.318104,-0.2562575,5.794748557,124.7655,234.002,8.5053,0.075881,0.255,0.255,3.442,-0.039,3.913,31,1.91,1.55,2.01,28,25,32,135,140,125,0.964286,1.12,1.08,58.6934,54.938044,72.63,8.9,7.3,5.3234,49,68,40,3.52,8.89,5.66,FCC,CUB,DIA,4,4,4,10,7,14
214,Co2VGa,Co,V,Ga,l21,0.967475,-0.30597575,5.750503472,124.3897,301.502,7.4806,0.999957,0.93,0.93,0.198,-0.025,2.033,26,1.88,1.63,1.81,27,23,31,135,135,130,1,1.038462,1.038462,58.933194,50.9415,69.723,8.86,6,5.91,55,87,50,2.51,3.02,4.51,HEX,BCC,ORC,4,4,4,9,5,13
1435,Pd2MoGe,Pd,Mo,Ge,xa,-0.822224,-0.08225725,6.245478218,124.1863,0,9.9362,0.252123,0.075,0.026,0.337,0.014,0.452,30,2.2,2.16,2.01,46,42,32,140,145,125,0.965517,1.16,1.12,106.42,95.95,72.63,12,10.2,5.3234,26.14,87,40,3.89,3.15,5.66,FCC,BCC,DIA,5,5,4,10,6,14
364,Cr2MnAl,Cr,Mn,Al,xa,-0.360524,-0.1244015,5.810112573,123.7772,750.002,10.0244,0.976164,-1.411,1.738,1.612,-0.012,1.927,22,1.66,1.55,1.61,24,25,13,140,140,125,1,1.12,1.12,51.9961,54.938044,26.981538,7.15,7.3,2.7,83,68,57.8,2.88,8.89,4.05,BCC,CUB,FCC,4,4,3,6,7,13
1054,Mn2ZrSb,Mn,Zr,Sb,l21,1.06147,-0.17801325,6.25978016,123.7031,78.0015,11.3208,0.966621,0.604,0.604,-0.152,-0.024,1.032,23,1.55,1.33,2.05,25,40,51,140,155,145,0.903226,1.068966,0.965517,54.938044,91.224,121.76,7.3,6.52,6.68,68,112,43,8.89,3.23,4.51,CUB,HEX,RHL,4,5,5,7,4,15
726,Fe2ScSn,Fe,Sc,Sn,l21,1.120034,-0.123105,6.196721792,122.5217,51.0015,7.8926,0.862484,0.577,0.577,-0.154,-0.051,0.949,23,1.83,1.36,1.96,26,21,50,140,160,145,0.875,1.103448,0.965517,55.845,44.955908,118.71,7.87,2.99,7.287,62,97,53,2.87,3.31,5.82,BCC,HEX,TET,4,4,5,8,3,14
523,Cr2ZrGe,Cr,Zr,Ge,l21,0.566352,-0.00696725,6.220435325,122.0686,1526.8,9.2847,0.761471,2,2,-0.237,-0.073,3.69,20,1.66,1.33,2.01,24,40,32,140,155,125,0.903226,1.24,1.12,51.9961,91.224,72.63,7.15,6.52,5.3234,83,112,40,2.88,3.23,5.66,BCC,HEX,DIA,4,5,4,6,4,14
258,Co2ZrGa,Co,Zr,Ga,l21,1.371342,-0.4493585,6.053239926,121.8742,132.002,8.4041,0.951781,0.592,0.592,-0.1,-0.013,1.071,25,1.88,1.33,1.81,27,40,31,135,155,130,0.870968,1.192308,1.038462,58.933194,91.224,69.723,8.86,6.52,5.91,55,112,50,2.51,3.23,4.51,HEX,HEX,ORC,4,5,4,9,4,13
893,Mn2MnAs,Mn,Mn,As,xa,-0.000184,-0.186648,5.703229141,121.4593,0,10.8518,0.906045,2.545,-0.328,-0.328,0.045,1.934,26,1.55,1.55,2.18,25,25,33,140,140,115,1,1.217391,1.217391,54.938044,54.938044,74.921595,7.3,7.3,5.75,68,68,30,8.89,8.89,4.13,CUB,CUB,RHL,4,4,4,7,7,15
978,Mn2RuSi,Mn,Ru,Si,xa,-1.351256,-0.44776425,5.777756781,121.3093,0,11.4824,0.888262,2.683,-0.825,0.062,0.031,1.951,26,1.55,2.2,1.9,25,44,14,140,130,110,1.076923,1.181818,1.272727,54.938044,101.07,28.085,7.3,12.1,2.3296,68,72,37.3,8.89,2.7,5.43,CUB,HEX,DIA,4,5,3,7,8,14
2533,Ti2PtBi,Ti,Pt,Bi,l21,1.00153,-0.2566415,6.678613649,121.1685,139.502,8.5544,0.241488,0.849,0.849,0.051,0,1.749,23,1.54,2.2,1.9,22,78,83,140,135,160,1.037037,0.84375,0.875,47.867,195.084,208.9804,4.506,21.5,9.79,100,48,48,2.95,3.92,4.75,HEX,FCC,RHL,4,6,6,4,10,15
1711,Rh2NbIn,Rh,Nb,In,l21,1.3472,-0.3640225,6.428436441,120.5292,0,8.8533,0.11217,0.099,0.099,0.048,0.008,0.254,26,2.28,1.6,1.78,45,41,49,135,145,155,0.931034,0.935484,0.870968,102.9055,92.90637,114.818,12.4,8.57,7.31,66,98,65,3.8,3.3,4.59,FCC,BCC,TET,5,5,5,9,5,13
1017,Mn2WGa,Mn,W,Ga,l21,1.070928,-0.14732725,5.899299952,120.2458,118.502,9.127,0.780197,0.594,0.594,-0.228,-0.021,0.939,23,1.55,1.7,1.81,25,74,31,140,135,130,1.037037,1.038462,1.076923,54.938044,183.84,69.723,7.3,19.3,5.91,68,68,50,8.89,3.16,4.51,CUB,BCC,ORC,4,6,4,7,6,13
212,Co2VB,Co,V,B,l21,0.517603,-0.0422425,5.404876748,119.6329,0,9.0837,0.902217,0.913,0.913,0.139,0.028,1.993,26,1.88,1.63,2.04,27,23,5,135,135,85,1,1.588235,1.588235,58.933194,50.9415,10.81,8.86,6,2.34,55,87,20.5,2.51,3.02,8.73,HEX,BCC,TET,4,4,2,9,5,13
1156,Ni2MnAl,Ni,Mn,Al,l21,0.607131,-0.43538225,5.771674249,118.9454,223.502,8.7682,0.220232,0.402,0.402,3.348,-0.028,4.124,30,1.91,1.55,1.61,28,25,13,135,140,125,0.964286,1.12,1.08,58.6934,54.938044,26.981538,8.9,7.3,2.7,49,68,57.8,3.52,8.89,4.05,FCC,CUB,FCC,4,4,3,10,7,13
1978,Ru2NbSi,Ru,Nb,Si,l21,1.503895,-0.39443925,6.137282396,118.648,27.0015,11.1655,0.399813,0.244,0.244,0.037,0.004,0.529,25,2.2,1.6,1.9,44,41,14,130,145,110,0.896552,1.318182,1.181818,101.07,92.90637,28.085,12.1,8.57,2.3296,72,98,37.3,2.7,3.3,5.43,HEX,BCC,DIA,5,5,3,8,5,14
743,Fe2VGe,Fe,V,Ge,l21,0.415603,-0.23708775,5.717658362,118.5188,0,9.6929,0.892817,0.54,0.54,-0.155,-0.021,0.904,25,1.83,1.63,2.01,26,23,32,140,135,125,1.037037,1.08,1.12,55.845,50.9415,72.63,7.87,6,5.3234,62,87,40,2.87,3.02,5.66,BCC,BCC,DIA,4,4,4,8,5,14
571,Fe2CoSi,Fe,Co,Si,l21,0.304928,-0.22297425,5.574351859,117.5162,846.002,11.1651,0.826693,1.411,1.411,1.696,-0.042,4.476,29,1.83,1.88,1.9,26,27,14,140,135,110,1.037037,1.227273,1.272727,55.845,58.933194,28.085,7.87,8.86,2.3296,62,55,37.3,2.87,2.51,5.43,BCC,HEX,DIA,4,4,3,8,9,14
204,Co2TiGe,Co,Ti,Ge,l21,1.199654,-0.48893475,5.840042989,116.8752,409.502,8.7694,1,1.035,1.035,-0.053,0.027,2.044,26,1.88,1.54,2.01,27,22,32,135,140,125,0.964286,1.12,1.08,58.933194,47.867,72.63,8.86,4.506,5.3234,55,100,40,2.51,2.95,5.66,HEX,HEX,DIA,4,4,4,9,4,14
830,Mn2CoGa,Mn,Co,Ga,xa,-1.503748,-0.242031,5.750868339,116.8228,627.002,8.1866,0.842009,2.802,-1.715,0.931,-0.033,1.985,26,1.55,1.88,1.81,25,27,31,140,135,130,1.037037,1.038462,1.076923,54.938044,58.933194,69.723,7.3,8.86,5.91,68,55,50,8.89,2.51,4.51,CUB,HEX,ORC,4,4,4,7,9,13
219,Co2VSi,Co,V,Si,l21,0.688117,-0.417257,5.660478879,116.4298,408.002,10.1213,0.142371,0.994,0.994,0.714,0.008,2.71,27,1.88,1.63,1.9,27,23,14,135,135,110,1,1.227273,1.227273,58.933194,50.9415,28.085,8.86,6,2.3296,55,87,37.3,2.51,3.02,5.43,HEX,BCC,DIA,4,4,3,9,5,14
1165,Ni2MnSi,Ni,Mn,Si,l21,0.239587,-0.3957235,5.680673849,114.5975,241.502,9.8705,0.381767,0.258,0.258,3.319,-0.032,3.803,31,1.91,1.55,1.9,28,25,14,135,140,110,0.964286,1.272727,1.227273,58.6934,54.938044,28.085,8.9,7.3,2.3296,49,68,37.3,3.52,8.89,5.43,FCC,CUB,DIA,4,4,3,10,7,14
351,Cr2HfSi,Cr,Hf,Si,l21,0.614525,-0.097515,6.104854479,114.5015,697.502,8.6156,0.255626,1.871,1.871,-0.015,-0.063,3.664,20,1.66,1.3,1.9,24,72,14,140,155,110,0.903226,1.409091,1.272727,51.9961,178.49,28.085,7.15,13.3,2.3296,83,103,37.3,2.88,3.2,5.43,BCC,HEX,DIA,4,6,3,6,4,14
658,Fe2NbSb,Fe,Nb,Sb,l21,1.136567,-0.00349475,6.165008053,113.7297,256.502,10.2706,0.642501,1.208,1.208,-0.311,-0.012,2.093,26,1.83,1.6,2.05,26,41,51,140,145,145,0.965517,1,0.965517,55.845,92.90637,121.76,7.87,8.57,6.68,62,98,43,2.87,3.3,4.51,BCC,BCC,RHL,4,5,5,8,5,15
2366,Sc2ZrAs,Sc,Zr,As,l21,0.090664,-0.202091,6.852909814,113.7168,0,6.7941,0.032332,0.079,0.079,0.464,-0.014,0.608,15,1.36,1.33,2.18,21,40,33,160,155,115,1.032258,1.347826,1.391304,44.955908,91.224,74.921595,2.99,6.52,5.75,97,112,30,3.31,3.23,4.13,HEX,HEX,RHL,4,5,4,3,4,15
733,Fe2TiIn,Fe,Ti,In,l21,1.133871,-0.05532875,6.073986439,113.5403,106.502,8.2708,0.862994,0.747,0.747,-0.404,-0.065,1.025,23,1.83,1.54,1.78,26,22,49,140,140,155,1,0.903226,0.903226,55.845,47.867,114.818,7.87,4.506,7.31,62,100,65,2.87,2.95,4.59,BCC,HEX,TET,4,4,5,8,4,13
