id,formula,X,Y,Z,energy,formation,volume,spacegroup,band_gap,tot_mag,X1_mag,X2_mag,Y_mag,Z_mag
413189,CdCo2Ge,Co,Cd,Ge,-4.755,0.171,13.472,Fm-3m,0.0,0.155,0.351,0.351,-0.018,-0.017
412356,CdInCo2,Co,Cd,In,-4.206,0.244,14.748,Fm-3m,0.0,0.062,0.143,0.141,-0.009,-0.014
414273,MgCdCo2,Co,Cd,Mg,-3.864,0.292,14.146,Fm-3m,0.0,0.343,0.775,0.775,-0.03,-0.02
413048,CdCo2Pb,Co,Cd,Pb,-4.262,0.434,15.622,Fm-3m,0.0,0.243,0.546,0.546,-0.025,-0.027
413510,CdCo2Sb,Co,Cd,Sb,-4.598,0.202,15.027,Fm-3m,0.0,0.379,0.808,0.808,-0.024,0.001
412574,CdCo2Si,Co,Cd,Si,-5.053,0.073,12.689,Fm-3m,0.0,0.065,0.162,0.162,-0.007,-0.003
413641,CdCo2Sn,Co,Cd,Sn,-4.611,0.138,14.776,Fm-3m,0.0,0.182,0.411,0.411,-0.02,-0.029
1123016,ZnCdCo2,Co,Cd,Zn,-3.836,0.25,13.829,F-43m,0.0,0.719,1.5,1.509,-0.025,-0.027
716167,AlCo2Cu,Co,Cu,Al,-5.556,-0.146,11.613,F-43m,0.0,0.635,1.432,1.214,-0.018,-0.016
412462,Co2CuAs,Co,Cu,As,-5.62,0.017,11.44,Fm-3m,0.0,0.186,0.406,0.406,-0.032,-0.006
413160,Co2CuB,Co,Cu,B,-5.882,0.261,9.519,Fm-3m,0.0,0.287,0.58,0.58,0.075,-0.049
413129,Co2CuBi,Co,Cu,Bi,-5.112,0.371,13.881,Fm-3m,0.0,0.224,0.499,0.499,-0.032,-0.02
413429,GaCo2Cu,Co,Cu,Ga,-5.265,-0.033,11.428,Fm-3m,0.0,0.294,0.607,0.607,0.054,-0.052
412372,Co2CuGe,Co,Cu,Ge,-5.704,-0.074,11.443,Fm-3m,0.0,-0.0,0.0,0.0,0.0,0.0
735322,InCo2Cu,Co,Cu,In,-4.958,0.196,13.393,F-43m,0.0,0.693,1.562,1.322,-0.017,-0.036
413230,MgCo2Cu,Co,Cu,Mg,-4.62,0.254,12.461,Fm-3m,,0.55,1.146,1.146,0.081,-0.027
413291,Co2CuPb,Co,Cu,Pb,-4.999,0.4,13.636,Fm-3m,0.0,0.04,0.093,0.093,-0.008,-0.009
412140,Co2CuSb,Co,Cu,Sb,-5.455,0.048,12.893,Fm-3m,0.0,0.172,0.386,0.386,-0.032,-0.013
413595,Co2CuSi,Co,Cu,Si,-6.088,-0.258,10.673,Fm-3m,0.0,,0.0,0.0,0.0,0.0
413327,Co2CuSn,Co,Cu,Sn,-5.409,0.043,12.882,Fm-3m,0.0,0.0,0.0,0.0,0.0,0.0
10414,AlFeCo2,Co,Fe,Al,-6.925,-0.367,11.466,Fm-3m,0.0,1.246,1.185,1.185,2.747,-0.032
413707,FeCo2As,Co,Fe,As,-6.791,-0.006,11.633,Fm-3m,0.0,1.41,1.378,1.378,2.785,0.072
413692,FeCo2Bi,Co,Fe,Bi,-6.257,0.375,14.253,Fm-3m,0.0,1.417,1.368,1.368,2.91,0.033
17097,GaFeCo2,Co,Fe,Ga,-6.619,-0.239,11.654,Fm-3m,0.0,1.251,1.169,1.169,2.772,-0.07
17098,InFeCo2,Co,Fe,In,-6.243,0.058,13.118,Fm-3m,0.0,1.269,1.209,1.209,2.823,-0.08
412398,MgFeCo2,Co,Fe,Mg,-5.952,0.056,11.798,Fm-3m,0.0,1.182,1.178,1.178,2.589,-0.038
412129,FeCo2Pb,Co,Fe,Pb,-6.215,0.332,13.806,Fm-3m,0.0,1.426,1.397,1.397,2.948,-0.01
412115,FeCo2Sb,Co,Fe,Sb,-6.59,0.061,13.047,Fm-3m,0.0,1.297,1.178,1.178,2.814,0.015
647048,FeCo2Si,Co,Fe,Si,-7.34,-0.362,11.009,Fm-3m,0.0,1.358,1.326,1.326,2.774,0.01
413500,FeCo2Sn,Co,Fe,Sn,-6.637,-0.037,12.988,Fm-3m,0.0,1.394,1.357,1.357,2.894,-0.026
1123002,ZnFeCo2,Co,Fe,Zn,-5.86,0.078,11.116,F-43m,0.0,1.291,1.749,1.233,2.286,-0.05
744237,AlCo2Ir,Co,Ir,Al,-6.989,-0.294,12.227,F-43m,0.0,0.833,1.752,1.273,0.39,-0.013
744242,Co2AsIr,Co,Ir,As,-6.776,0.145,13.035,F-43m,0.0,0.894,1.502,1.548,0.537,0.014
744236,Co2BIr,Co,Ir,B,-7.189,0.239,10.507,F-43m,0.0,0.785,1.507,1.307,0.333,-0.01
413993,Co2BiIr,Co,Ir,Bi,-6.283,0.485,15.121,Fm-3m,0.0,0.868,1.531,1.531,0.466,-0.006
744240,GaCo2Ir,Co,Ir,Ga,-6.63,-0.114,12.708,F-43m,0.0,0.846,0.0,0.0,0.0,0.0
744241,Co2GeIr,Co,Ir,Ge,-6.939,-0.024,12.74,F-43m,0.0,0.807,1.51,1.395,0.383,-0.019
414077,InCo2Ir,Co,Ir,In,-6.269,0.17,13.953,Fm-3m,0.0,0.896,1.511,1.511,0.657,-0.055
413110,MgCo2Ir,Co,Ir,Mg,-6.136,0.008,12.998,Fm-3m,0.0,0.983,1.617,1.617,0.821,-0.019
412460,Co2IrPb,Co,Ir,Pb,-6.212,0.472,14.689,Fm-3m,0.0,0.804,1.429,1.429,0.442,-0.039
744245,Co2SbIr,Co,Ir,Sb,-6.594,0.194,13.963,F-43m,0.0,0.802,1.424,1.376,0.446,-0.003
744238,Co2SiIr,Co,Ir,Si,-7.35,-0.236,12.01,F-43m,0.0,0.771,1.458,1.303,0.369,-0.009
744244,Co2SnIr,Co,Ir,Sn,-6.655,0.082,14.009,F-43m,0.0,0.828,1.607,1.391,0.396,-0.033
412876,ZnCo2Ir,Co,Ir,Zn,-6.014,0.061,12.42,Fm-3m,0.0,0.958,1.553,1.553,0.804,-0.046
733274,LiAlCo2,Co,Li,Al,-5.118,-0.162,11.399,F-43m,0.0,0.618,1.506,1.13,-0.022,-0.026
412282,LiCo2As,Co,Li,As,-5.442,-0.26,10.786,Fm-3m,0.0,0.0,0.001,0.001,0.0,0.0
412342,LiCo2B,Co,Li,B,-5.666,0.022,8.453,Fm-3m,0.0,0.184,0.393,0.393,-0.01,-0.029
414169,LiCo2Bi,Co,Li,Bi,-4.844,0.185,13.772,Fm-3m,0.0,0.08,0.183,0.183,-0.006,-0.01
733277,LiGaCo2,Co,Li,Ga,-4.906,-0.129,11.506,F-43m,0.0,0.649,1.564,1.168,-0.018,-0.056
733280,LiInCo2,Co,Li,In,-4.527,0.172,13.15,F-43m,0.0,-0.008,-0.188,-0.104,0.0,-0.001
733218,LiMgCo2,Co,Li,Mg,-4.284,0.12,12.419,F-43m,0.0,0.665,1.381,1.57,-0.048,-0.026
732697,LiCo2Pb,Co,Li,Pb,-4.712,0.233,13.63,F-43m,0.0,0.686,1.188,1.624,-0.005,-0.02
412975,LiCo2Sb,Co,Li,Sb,-5.196,-0.147,12.698,Fm-3m,0.0,0.007,0.014,0.014,0.0,-0.001
414143,LiCo2Si,Co,Li,Si,-5.801,-0.425,10.158,Fm-3m,0.0,-0.0,0.0,0.0,0.0,0.0
412334,LiCo2Sn,Co,Li,Sn,-5.059,-0.061,12.927,Fm-3m,0.0,-0.0,0.0,0.0,0.0,0.0
732690,LiZnCo2,Co,Li,Zn,-4.203,0.133,11.387,F-43m,0.0,0.0,0.001,0.0,0.0,0.0
413805,MgAlCo2,Co,Mg,Al,-5.088,-0.221,12.352,Fm-3m,0.0,-0.0,0.0,0.0,0.0,0.0
412920,MgCo2As,Co,Mg,As,-5.175,-0.082,12.399,Fm-3m,0.0,0.306,0.654,0.654,-0.011,0.01
412146,MgCo2B,Co,Mg,B,-5.364,0.236,10.006,Fm-3m,0.0,,0.0,0.0,0.0,0.0
413507,MgCo2Bi,Co,Mg,Bi,-4.74,0.2,15.266,Fm-3m,0.0,0.344,0.759,0.759,-0.012,-0.007
414117,MgGaCo2,Co,Mg,Ga,-4.822,-0.134,12.51,Fm-3m,0.0,-0.0,0.0,0.0,0.0,0.0
411797,MgCo2Ge,Co,Mg,Ge,-5.255,-0.169,12.32,Fm-3m,0.0,0.0,0.0,0.0,0.0,0.0
413645,MgInCo2,Co,Mg,In,-4.54,0.07,14.254,Fm-3m,0.0,0.0,0.0,0.0,0.0,0.0
411868,MgCo2Pb,Co,Mg,Pb,-4.626,0.23,14.927,Fm-3m,0.0,0.101,0.234,0.234,-0.005,-0.015
413444,MgCo2Sb,Co,Mg,Sb,-5.05,-0.09,14.013,Fm-3m,0.0,0.313,0.685,0.685,-0.01,-0.003
411843,MgCo2Si,Co,Mg,Si,-5.618,-0.331,11.49,Fm-3m,0.0,-0.0,0.0,0.0,0.0,0.0
413734,MgCo2Sn,Co,Mg,Sn,-5.015,-0.107,14.06,Fm-3m,0.0,0.004,0.01,0.01,0.0,-0.001
733223,MgZnCo2,Co,Mg,Zn,-4.182,0.065,12.929,F-43m,0.0,0.678,1.474,1.402,-0.012,-0.037
10417,MnAlCo2,Co,Mn,Al,-7.102,-0.364,11.481,Fm-3m,0.0,1.004,0.732,0.732,2.685,-0.044
412275,MnCo2As,Co,Mn,As,-7.093,-0.129,11.79,Fm-3m,0.0,1.499,1.267,1.267,3.311,0.055
413796,MnCo2B,Co,Mn,B,-7.439,0.032,9.613,Fm-3m,0.0,1.005,0.773,0.773,2.504,-0.045
413518,MnCo2Bi,Co,Mn,Bi,-6.585,0.227,14.414,Fm-3m,0.0,1.5,1.227,1.227,3.473,0.002
29269,MnGaCo2,Co,Mn,Ga,-6.797,-0.237,11.636,Fm-3m,0.0,1.022,0.711,0.711,2.755,-0.088
413577,MnInCo2,Co,Mn,In,-6.417,0.064,13.05,Fm-3m,0.0,1.086,0.752,0.752,2.956,-0.097
412658,MgMnCo2,Co,Mn,Mg,-6.063,0.125,11.838,Fm-3m,0.0,0.793,0.447,0.447,2.401,-0.029
412242,MnCo2Pb,Co,Mn,Pb,-6.487,0.24,13.857,Fm-3m,0.0,1.271,0.938,0.939,3.258,-0.064
647069,MnCo2Sb,Co,Mn,Sb,-6.925,-0.094,13.413,Fm-3m,0.0,1.498,1.236,1.236,3.447,0.003
647071,MnCo2Si,Co,Mn,Si,-7.607,-0.449,11.063,Fm-3m,0.0,1.249,1.025,1.025,2.981,-0.03
29396,MnCo2Sn,Co,Mn,Sn,-6.919,-0.139,13.321,Fm-3m,0.0,1.255,0.951,0.951,3.188,-0.088
413496,MnZnCo2,Co,Mn,Zn,-6.109,0.009,11.197,Fm-3m,0.0,0.82,0.455,0.455,2.426,-0.064
716047,AlCo2Ni,Co,Ni,Al,-6.121,-0.248,11.299,F-43m,0.0,0.739,1.519,1.341,0.18,-0.014
411880,Co2NiAs,Co,Ni,As,-6.114,-0.015,11.233,Fm-3m,0.0,0.52,0.941,0.941,0.247,-0.013
413190,Co2NiB,Co,Ni,B,-6.447,0.159,9.397,Fm-3m,0.0,0.613,1.023,1.023,0.5,-0.059
414014,Co2NiBi,Co,Ni,Bi,-5.573,0.373,13.662,Fm-3m,0.0,0.543,0.996,0.996,0.277,-0.03
412257,Co2NiGe,Co,Ni,Ge,-6.199,-0.107,11.342,Fm-3m,0.0,0.595,1.031,1.031,0.414,-0.048
733213,InCo2Ni,Co,Ni,In,-5.474,0.142,13.086,F-43m,0.0,0.774,1.591,1.436,0.174,-0.041
413720,MgCo2Ni,Co,Ni,Mg,-5.141,0.181,11.815,Fm-3m,0.0,0.725,1.233,1.233,0.617,-0.025
716056,Co2NiPb,Co,Ni,Pb,-5.474,0.389,13.802,F-43m,0.0,0.689,1.561,1.22,0.049,-0.02
414158,Co2NiSb,Co,Ni,Sb,-5.917,0.048,12.56,Fm-3m,0.0,-0.0,0.0,0.0,0.0,0.0
414063,Co2SiNi,Co,Ni,Si,-6.586,-0.293,10.546,Fm-3m,0.0,0.484,0.842,0.842,0.341,-0.032
748280,ZnCo2Ni,Co,Ni,Zn,-5.236,0.017,11.524,F-43m,0.0,0.857,1.701,1.498,0.331,-0.039
412133,AlCo2Pd,Co,Pd,Al,-5.942,-0.167,12.295,Fm-3m,0.0,0.631,1.256,1.256,0.188,-0.04
413152,Co2AsPd,Co,Pd,As,-5.953,0.049,12.836,Fm-3m,0.0,0.718,1.376,1.376,0.164,0.006
735516,Co2BPd,Co,Pd,B,-6.119,0.39,10.677,F-43m,0.0,0.76,1.522,1.422,0.11,-0.002
412251,Co2BiPd,Co,Pd,Bi,-5.584,0.265,15.054,Fm-3m,0.0,0.701,1.368,1.368,0.146,-0.012
413873,GaCo2Pd,Co,Pd,Ga,-5.664,-0.067,12.71,Fm-3m,0.0,0.665,1.321,1.321,0.186,-0.081
413874,Co2GePd,Co,Pd,Ge,-6.026,-0.031,12.765,Fm-3m,0.0,0.63,1.246,1.246,0.149,-0.056
735523,InCo2Pd,Co,Pd,In,-5.45,0.069,14.486,F-43m,0.0,0.789,1.693,1.534,0.053,-0.04
411783,MgCo2Pd,Co,Pd,Mg,-5.104,0.12,13.211,Fm-3m,0.0,0.715,1.433,1.433,0.216,-0.028
412142,Co2PdPb,Co,Pd,Pb,-5.47,0.295,14.558,Fm-3m,0.0,0.642,1.283,1.283,0.141,-0.054
411900,Co2SbPd,Co,Pd,Sb,-5.852,0.016,13.993,Fm-3m,0.0,0.498,1.016,1.016,0.057,-0.032
413147,Co2SiPd,Co,Pd,Si,-6.334,-0.138,12.007,Fm-3m,0.0,0.565,1.131,1.131,0.126,-0.04
412632,Co2SnPd,Co,Pd,Sn,-5.783,0.035,13.851,Fm-3m,0.0,0.01,0.026,0.026,0.013,-0.001
1122995,ZnCo2Pd,Co,Pd,Zn,-5.161,-0.005,12.828,F-43m,0.0,0.834,1.794,1.572,0.102,-0.037
744668,AlCo2Pt,Co,Pt,Al,-6.337,-0.342,12.8,F-43m,0.0,0.778,1.551,1.506,0.158,-0.013
413465,Co2AsPt,Co,Pt,As,-6.089,0.133,12.927,Fm-3m,0.0,0.004,0.006,0.006,0.002,-0.001
744667,Co2BPt,Co,Pt,B,-6.409,0.32,11.07,F-43m,0.0,0.813,1.464,1.546,0.253,-0.002
414263,Co2BiPt,Co,Pt,Bi,-5.803,0.265,15.39,Fm-3m,0.0,0.715,1.397,1.397,0.151,-0.02
744671,GaCo2Pt,Co,Pt,Ga,-5.975,-0.159,13.079,F-43m,0.0,0.814,1.593,1.553,0.174,-0.027
412529,Co2GePt,Co,Pt,Ge,-6.244,-0.03,12.985,Fm-3m,0.0,0.645,1.266,1.266,0.142,-0.047
412810,InCo2Pt,Co,Pt,In,-5.706,0.033,14.184,Fm-3m,0.0,0.7,1.392,1.392,0.168,-0.072
413793,MgCo2Pt,Co,Pt,Mg,-5.491,-0.046,13.246,Fm-3m,0.0,0.783,1.487,1.487,0.334,-0.023
412087,Co2PtPb,Co,Pt,Pb,-5.707,0.277,14.948,Fm-3m,0.0,0.678,1.338,1.338,0.149,-0.048
412742,Co2SbPt,Co,Pt,Sb,-6.04,0.048,14.213,Fm-3m,0.0,0.514,1.036,1.036,0.065,-0.03
744669,Co2SiPt,Co,Pt,Si,-6.59,-0.175,12.377,F-43m,0.0,0.706,1.345,1.385,0.128,-0.002
413339,Co2SnPt,Co,Pt,Sn,-6.09,-0.042,14.409,Fm-3m,,0.652,1.294,1.294,0.135,-0.064
1122990,ZnCo2Pt,Co,Pt,Zn,-5.446,-0.071,12.925,F-43m,0.0,0.876,1.781,1.626,0.206,-0.033
735531,AlCo2Rh,Co,Rh,Al,-6.626,-0.328,12.351,F-43m,0.0,0.837,1.79,1.283,0.382,-0.02
735536,Co2AsRh,Co,Rh,As,-6.483,0.042,12.777,F-43m,0.0,0.946,1.592,1.557,0.617,0.038
735530,Co2BRh,Co,Rh,B,-6.818,0.213,10.305,F-43m,0.0,0.813,1.632,1.27,0.395,-0.023
735541,Co2BiRh,Co,Rh,Bi,-6.033,0.339,15.241,F-43m,0.0,0.959,1.716,1.564,0.575,0.021
735534,GaCo2Rh,Co,Rh,Ga,-6.298,-0.178,12.56,F-43m,0.0,0.835,1.774,1.323,0.362,-0.045
735535,Co2GeRh,Co,Rh,Ge,-6.622,-0.104,12.59,F-43m,0.0,0.837,1.59,1.383,0.443,-0.021
735537,InCo2Rh,Co,Rh,In,-5.963,0.079,14.161,F-43m,0.0,0.876,1.84,1.437,0.379,-0.049
414090,MgCo2Rh,Co,Rh,Mg,-5.689,0.059,12.976,Fm-3m,0.0,0.944,1.571,1.571,0.825,-0.023
735540,Co2RhPb,Co,Rh,Pb,-5.958,0.33,14.883,F-43m,0.0,0.855,1.69,1.427,0.416,-0.031
735539,Co2SbRh,Co,Rh,Sb,-6.327,0.065,13.615,F-43m,0.0,0.762,1.452,1.272,0.369,-0.001
735532,Co2SiRh,Co,Rh,Si,-6.993,-0.275,11.916,F-43m,0.0,0.807,1.544,1.322,0.43,-0.01
735538,Co2SnRh,Co,Rh,Sn,-6.374,-0.034,14.114,F-43m,0.0,0.84,1.659,1.389,0.415,-0.038
1122998,ZnCo2Rh,Co,Rh,Zn,-5.709,-0.03,12.511,F-43m,0.0,0.969,1.957,1.542,0.5,-0.034
735489,AlCo2Ru,Co,Ru,Al,-6.96,-0.178,11.957,F-43m,0.0,0.94,1.894,1.272,0.669,-0.008
735494,Co2AsRu,Co,Ru,As,-6.931,0.078,12.445,F-43m,0.0,0.771,1.398,1.279,0.448,-0.005
735488,Co2BRu,Co,Ru,B,-7.25,0.264,10.242,F-43m,0.0,0.048,0.171,-0.013,0.055,0.007
735499,Co2BiRu,Co,Ru,Bi,-6.38,0.475,14.955,F-43m,0.0,0.821,1.589,1.268,0.537,-0.025
735492,GaCo2Ru,Co,Ru,Ga,-6.651,-0.048,12.537,F-43m,0.0,0.964,1.88,1.364,0.663,-0.026
735493,Co2GeRu,Co,Ru,Ge,-7.04,-0.038,12.305,F-43m,0.0,0.794,1.648,1.14,0.46,-0.026
414239,InCo2Ru,Co,Ru,In,-6.314,0.211,13.843,Fm-3m,0.0,1.118,1.543,1.543,1.479,-0.057
412063,MgCo2Ru,Co,Ru,Mg,-6.112,0.119,12.859,Fm-3m,0.0,1.0,1.476,1.476,1.192,-0.023
735498,Co2RuPb,Co,Ru,Pb,-6.279,0.492,14.586,F-43m,0.0,0.834,1.748,1.195,0.512,-0.036
735497,Co2SbRu,Co,Ru,Sb,-6.741,0.134,13.96,F-43m,0.0,0.797,1.543,1.204,0.527,-0.015
735490,Co2SiRu,Co,Ru,Si,-7.438,-0.237,11.604,F-43m,0.0,0.79,1.648,1.091,0.47,-0.012
735496,Co2SnRu,Co,Ru,Sn,-6.724,0.1,14.007,F-43m,0.0,0.831,1.763,1.17,0.51,-0.041
412780,ZnCo2Ru,Co,Ru,Zn,-6.05,0.111,12.226,Fm-3m,0.0,1.001,1.44,1.44,1.219,-0.052
388265,AlCr2Ag,Cr,Ag,Al,-6.009,0.387,15.09,Fm-3m,0.0,1.732,3.293,3.293,0.108,-0.072
387202,Cr2AgAs,Cr,Ag,As,-6.211,0.411,15.484,Fm-3m,0.0,1.859,3.516,3.516,0.092,-0.096
735726,Cr2AgB,Cr,Ag,B,-6.296,0.833,12.578,F-43m,0.0,0.161,2.85,-2.368,0.094,0.036
386985,Cr2AgBi,Cr,Ag,Bi,-5.912,0.557,18.089,Fm-3m,0.0,2.013,3.754,3.754,0.068,-0.101
386357,Cr2GaAg,Cr,Ag,Ga,-5.862,0.356,15.825,Fm-3m,0.0,1.78,3.414,3.414,0.083,-0.133
388497,Cr2AgGe,Cr,Ag,Ge,-6.253,0.363,15.876,Fm-3m,0.0,1.741,3.369,3.369,0.072,-0.17
388219,Cr2InAg,Cr,Ag,In,-5.665,0.475,16.588,Fm-3m,0.0,1.806,3.451,3.451,0.07,-0.108
386686,MgCr2Ag,Cr,Ag,Mg,-5.266,0.579,16.661,Fm-3m,0.0,1.98,3.627,3.627,0.11,-0.01
387745,Cr2AgPb,Cr,Ag,Pb,-5.8,0.585,17.45,Fm-3m,0.0,1.831,3.516,3.516,0.045,-0.147
388098,Cr2AgSb,Cr,Ag,Sb,-6.079,0.41,17.228,Fm-3m,0.0,1.915,3.603,3.603,0.075,-0.096
387802,Cr2SiAg,Cr,Ag,Si,-6.452,0.364,14.266,Fm-3m,0.0,1.575,3.052,3.052,0.09,-0.141
387468,Cr2AgSn,Cr,Ag,Sn,-6.069,0.369,16.64,Fm-3m,0.0,1.757,3.388,3.388,0.057,-0.171
387717,ZnCr2Ag,Cr,Ag,Zn,-5.276,0.501,15.376,Fm-3m,0.0,1.876,3.497,3.497,0.114,-0.008
386529,AlCr2Au,Cr,Au,Al,-6.313,0.195,15.314,Fm-3m,0.0,1.768,3.328,3.328,0.137,-0.058
386364,Cr2AsAu,Cr,Au,As,-6.345,0.389,13.81,Fm-3m,0.0,0.014,0.034,0.034,0.001,-0.001
743903,Cr2BAu,Cr,Au,B,-6.524,0.716,12.356,F-43m,0.0,0.486,2.766,-1.132,0.193,0.037
388328,Cr2BiAu,Cr,Au,Bi,-6.163,0.418,18.187,Fm-3m,0.0,1.982,3.72,3.72,0.071,-0.113
386918,Cr2GaAu,Cr,Au,Ga,-6.138,0.191,15.919,Fm-3m,0.0,1.776,3.387,3.387,0.104,-0.103
386859,Cr2GeAu,Cr,Au,Ge,-6.493,0.234,16.185,Fm-3m,0.0,1.784,3.432,3.432,0.086,-0.158
386504,Cr2InAu,Cr,Au,In,-5.936,0.315,16.506,Fm-3m,0.0,1.796,3.416,3.416,0.09,-0.079
388621,MgCr2Au,Cr,Au,Mg,-5.579,0.377,15.631,Fm-3m,0.0,1.826,3.387,3.387,0.129,-0.005
388320,Cr2PbAu,Cr,Au,Pb,-6.033,0.464,17.271,Fm-3m,0.0,1.824,3.493,3.493,0.059,-0.128
387492,Cr2SbAu,Cr,Au,Sb,-6.3,0.301,17.016,Fm-3m,0.0,1.882,3.556,3.556,0.084,-0.1
743905,Cr2SiAu,Cr,Au,Si,-6.703,0.225,14.431,F-43m,0.0,0.277,3.166,-2.252,0.092,0.03
387588,Cr2SnAu,Cr,Au,Sn,-6.306,0.244,16.741,Fm-3m,0.0,1.774,3.414,3.414,0.065,-0.161
387463,ZnCr2Au,Cr,Au,Zn,-5.597,0.29,15.685,Fm-3m,0.0,1.863,3.472,3.472,0.131,-0.01
387670,AlCr2Cd,Cr,Cd,Al,-5.562,0.354,15.656,Fm-3m,0.0,1.6,3.125,3.125,-0.015,-0.085
387724,Cr2CdAs,Cr,Cd,As,-5.66,0.483,16.151,Fm-3m,0.0,1.769,3.387,3.387,0.001,-0.082
388324,Cr2CdB,Cr,Cd,B,-5.726,0.923,13.846,Fm-3m,0.0,1.557,3.107,3.107,0.028,-0.202
387731,Cr2CdBi,Cr,Cd,Bi,-5.427,0.562,19.513,Fm-3m,0.0,2.005,3.768,3.768,-0.018,-0.09
386681,Cr2CdGa,Cr,Cd,Ga,-5.377,0.36,15.77,Fm-3m,0.0,1.635,3.204,3.204,-0.016,-0.14
387620,Cr2CdGe,Cr,Cd,Ge,-5.717,0.418,15.468,Fm-3m,0.0,1.405,2.736,2.736,0.014,-0.103
386797,Cr2CdIn,Cr,Cd,In,-5.223,0.436,17.615,Fm-3m,0.0,1.735,3.384,3.384,-0.033,-0.134
388713,MgCr2Cd,Cr,Cd,Mg,-4.849,0.516,17.407,Fm-3m,0.0,1.863,3.533,3.533,-0.04,-0.021
387476,Cr2CdPb,Cr,Cd,Pb,-5.333,0.573,18.906,Fm-3m,0.0,1.94,3.684,3.684,-0.012,-0.098
387940,Cr2CdSb,Cr,Cd,Sb,-5.565,0.457,19.353,Fm-3m,0.0,1.993,3.738,3.738,-0.014,-0.08
387011,Cr2CdSi,Cr,Cd,Si,-5.955,0.381,14.536,Fm-3m,0.0,1.322,2.571,2.571,0.03,-0.099
388073,Cr2CdSn,Cr,Cd,Sn,-5.563,0.395,17.521,Fm-3m,0.0,1.744,3.377,3.377,-0.026,-0.139
388211,ZnCr2Cd,Cr,Cd,Zn,-4.824,0.472,15.725,Fm-3m,0.0,1.788,3.422,3.422,-0.009,-0.037
717119,AlCr2Co,Cr,Co,Al,-7.529,-0.066,11.653,F-43m,0.0,0.005,-0.05,0.059,-0.006,0.001
733405,Cr2CoAs,Cr,Co,As,-7.661,0.029,12.038,F-43m,0.0,0.504,2.196,-1.116,0.896,0.013
717118,Cr2CoB,Cr,Co,B,-8.044,0.153,9.728,F-43m,0.0,-0.003,0.074,-0.082,-0.013,0.0
386805,Cr2CoBi,Cr,Co,Bi,-6.886,0.65,15.745,Fm-3m,0.0,1.89,2.889,2.889,1.608,-0.054
733403,Cr2GaCo,Cr,Co,Ga,-7.243,0.041,11.765,F-43m,0.0,0.001,0.281,-0.281,0.046,-0.007
717123,Cr2CoGe,Cr,Co,Ge,-7.698,-0.015,11.785,F-43m,0.0,0.256,1.905,-1.423,0.575,-0.025
733406,Cr2InCo,Cr,Co,In,-6.763,0.443,13.363,F-43m,0.0,0.345,-0.052,0.681,0.62,-0.026
388208,Cr2CoPb,Cr,Co,Pb,-6.809,0.644,15.45,Fm-3m,0.0,1.865,2.857,2.857,1.589,-0.056
733408,Cr2CoSb,Cr,Co,Sb,-7.41,0.146,13.804,F-43m,0.0,0.496,2.597,-1.597,0.996,-0.002
733401,Cr2CoSi,Cr,Co,Si,-8.106,-0.223,11.242,F-43m,0.0,0.251,1.439,-0.941,0.544,-0.012
717126,Cr2CoSn,Cr,Co,Sn,-7.341,0.164,14.1,F-43m,0.0,0.523,2.462,-2.104,0.91,-0.066
1123521,ZnCr2Co,Cr,Co,Zn,-6.67,0.173,12.137,F-43m,0.0,0.233,-1.686,2.342,0.182,0.052
717215,AlCr2Cu,Cr,Cu,Al,-6.494,0.126,12.256,F-43m,0.0,-0.001,-0.003,0.0,0.0,0.0
386903,Cr2CuAs,Cr,Cu,As,-6.611,0.236,12.956,Fm-3m,0.0,1.186,2.252,2.252,0.129,-0.063
387590,Cr2CuB,Cr,Cu,B,-6.911,0.442,10.239,Fm-3m,0.0,0.243,0.508,0.508,0.011,-0.021
387558,Cr2CuBi,Cr,Cu,Bi,-6.113,0.58,17.481,Fm-3m,0.0,1.939,3.633,3.633,0.079,-0.104
717218,Cr2GaCu,Cr,Cu,Ga,-6.218,0.223,12.335,F-43m,0.0,-0.001,-0.018,0.015,-0.001,0.0
386814,Cr2CuGe,Cr,Cu,Ge,-6.615,0.224,13.158,Fm-3m,0.0,1.272,2.466,2.466,0.08,-0.092
388423,Cr2InCu,Cr,Cu,In,-5.911,0.452,15.642,Fm-3m,0.0,1.765,3.35,3.35,0.111,-0.09
387659,MgCr2Cu,Cr,Cu,Mg,-5.49,0.578,15.106,Fm-3m,0.0,1.869,3.422,3.422,0.162,-0.005
387719,Cr2CuPb,Cr,Cu,Pb,-6.017,0.592,16.461,Fm-3m,0.0,1.75,3.36,3.36,0.073,-0.133
717223,Cr2CuSb,Cr,Cu,Sb,-6.383,0.329,13.898,F-43m,0.0,0.062,2.628,-2.377,0.015,-0.018
717216,Cr2CuSi,Cr,Cu,Si,-6.993,0.046,11.633,F-43m,0.0,0.2,1.822,-1.127,0.088,-0.008
387755,Cr2CuSn,Cr,Cu,Sn,-6.335,0.326,15.409,Fm-3m,0.0,1.628,3.136,3.136,0.092,-0.144
1123529,ZnCr2Cu,Cr,Cu,Zn,-5.631,0.368,12.242,F-43m,0.0,0.003,0.002,0.006,0.0,0.0
733481,AlCr2Fe,Cr,Fe,Al,-7.833,-0.065,11.859,F-43m,0.0,0.254,-1.133,1.453,0.669,-0.002
717172,Cr2FeAs,Cr,Fe,As,-7.932,0.062,11.856,F-43m,0.0,0.25,1.86,-0.903,-0.004,0.021
